"League","Season","hometeam","awayteam","EI_home","EI_away"
"L1",2015,"Lorient","Rennes",0.003094753321776,0.00140638385311983
"L1",2015,"Lyon","Toulouse",0.00113569776828598,0.00062724944888155
"L1",2015,"Caen","Nantes",0.0100517098145613,0.00834228136190165
"L1",2015,"Rennes","Nice",0.0160980481671722,0.016740467978099
"L1",2015,"Bordeaux","Montpellier",0.00701742066805046,0.00346988808696336
"L1",2015,"Marseille","Lorient",0.00531393157207278,0.00201150816426274
"L1",2015,"Nantes","Troyes",0.00402345289624708,0.000232914479984533
"L1",2015,"Guingamp","Lille",0.00215615036793426,0.00225463079402151
"L1",2015,"Reims","Caen",0.0108847773604568,0.0103312249241705
"L1",2015,"Toulouse","Angers",0.0081438563103433,0.00719621931076341
"L1",2015,"St Etienne","Ajaccio GFCO",0.00175780831568111,0.000523505385908109
"L1",2015,"Bastia","Paris SG",0.000920660940646567,0.000148228539426383
"L1",2015,"Monaco","Lyon",0.00600576893004858,0.00376600490598383
"L1",2015,"Paris SG","Marseille",8.16701386245897e-06,0.000844669088286184
"L1",2015,"Caen","St Etienne",0.0104124289750479,0.0115422546281258
"L1",2015,"Lorient","Bordeaux",0.00730769108425953,0.00390552972068998
"L1",2015,"Monaco","Rennes",0.0069152288409861,0.00545298305855733
"L1",2015,"Ajaccio GFCO","Toulouse",0.00187474897361051,0.00235866873177535
"L1",2015,"Troyes","Guingamp",0.000100636401347328,0.00546388111023116
"L1",2015,"Angers","Bastia",0.00483545926317319,0.00107027973543284
"L1",2015,"Lyon","Reims",0.00167297356802361,0.000845036802365224
"L1",2015,"Lille","Montpellier",0.00243447739058337,0.00131632062831879
"L1",2015,"Lille","Nantes",0.0059940608549035,0.0105080922594984
"L1",2015,"St Etienne","Nice",0.0190335030340077,0.0142695964471728
"L1",2015,"Guingamp","Monaco",0.00197456443422853,0.00588509043402657
"L1",2015,"Montpellier","Lorient",0.00732566325749723,0.00334240630926766
"L1",2015,"Marseille","Angers",0.0101035353072294,0.00823208005540084
"L1",2015,"Rennes","Troyes",0.00663106983429701,0.000101638053513474
"L1",2015,"Bastia","Toulouse",0.011019796855164,0.00604402671063653
"L1",2015,"Bordeaux","Lyon",0.00678485836649564,0.00693203158855098
"L1",2015,"Caen","Ajaccio GFCO",0.00215491386637682,0.000824023351152105
"L1",2015,"Nantes","Paris SG",0.000537928312143924,2.58551888781901e-07
"L1",2015,"Reims","Lille",0.00863277923129112,0.0166105728142404
"L1",2015,"Montpellier","Monaco",0.000894062739497374,0.00550459187604688
"L1",2015,"Toulouse","Marseille",0.00186964049389451,0.0107297574263435
"L1",2015,"Troyes","St Etienne",0.000232448932998316,0.00378105823314774
"L1",2015,"Ajaccio GFCO","Rennes",0.00281247574421643,0.00404527656394035
"L1",2015,"Lorient","Caen",0.00645756215723558,0.000585485868473975
"L1",2015,"Nice","Bordeaux",0.00769079230381614,0.00521219542260348
"L1",2015,"Lyon","Bastia",0.00114979426797494,0.000740211600309314
"L1",2015,"Paris SG","Guingamp",2.31620395645425e-06,0.000615262995724509
"L1",2015,"Angers","Reims",0.00217171527724177,0.00147074956592629
"L1",2015,"Marseille","Lyon",0.0102639316957606,0.00422905338836612
"L1",2015,"St Etienne","Nantes",0.00299239995245019,0.000528134303889971
"L1",2015,"Monaco","Lorient",0.00979018632963568,0.0150013006809188
"L1",2015,"Bordeaux","Toulouse",0.00396740855822485,0.00203444826129397
"L1",2015,"Angers","Troyes",0.0039647217276815,9.04160419406028e-05
"L1",2015,"Bastia","Nice",0.0022585359587084,0.00865254314092507
"L1",2015,"Caen","Montpellier",0.00555963130538557,0.00293877022596548
"L1",2015,"Guingamp","Ajaccio GFCO",0.00626784466281243,0.00167135952170526
"L1",2015,"Reims","Paris SG",0.00282111237828545,0.000132026700303075
"L1",2015,"Rennes","Lille",0.00658591947154883,0.0037776068809894
"L1",2015,"Marseille","Bastia",0.00420244179613441,0.000589491287179618
"L1",2015,"Nantes","Rennes",0.00448491869959069,0.00408854930624073
"L1",2015,"Ajaccio GFCO","Monaco",0.0022201874182014,0.00383877693480925
"L1",2015,"Montpellier","St Etienne",0.00878374189214565,0.0132537714023528
"L1",2015,"Toulouse","Reims",0.00374652546409883,0.00393191693420026
"L1",2015,"Nice","Guingamp",0.00776317055913535,0.0115829088147181
"L1",2015,"Troyes","Caen",0.000313784165799316,0.00648508255765841
"L1",2015,"Lorient","Angers",0.00685950734400948,0.00125972006518301
"L1",2015,"Lyon","Lille",0.00524289967451369,0.00268713997250531
"L1",2015,"Paris SG","Bordeaux",3.21388381077728e-06,0.00115615592450102
"L1",2015,"Monaco","Paris SG",0.0111324296553742,0.00059019343254571
"L1",2015,"Bordeaux","Nantes",0.00373834870007653,0.00328420105238952
"L1",2015,"St Etienne","Bastia",0.006319409658486,0.00335200431747628
"L1",2015,"Rennes","Toulouse",0.00130121491112616,0.000874190960620181
"L1",2015,"Angers","Nice",0.0026040709787408,0.00364606167772045
"L1",2015,"Troyes","Montpellier",0.000392282139674167,0.00171611806997985
"L1",2015,"Reims","Lorient",0.00914060104839832,0.00325092710774904
"L1",2015,"Lille","Ajaccio GFCO",0.00386706994765453,0.0018340927912577
"L1",2015,"Caen","Lyon",0.00246114615378328,0.00511717917895672
"L1",2015,"Guingamp","Marseille",0.0103066021092579,0.0159794358872768
"L1",2015,"Marseille","Troyes",0.00653158342735684,0.000162716554370715
"L1",2015,"Lorient","St Etienne",0.00332302939772808,0.00810409685531569
"L1",2015,"Lille","Bordeaux",0.00285693624930132,0.00192388680983454
"L1",2015,"Nantes","Reims",0.00436218093004734,0.00253769419245512
"L1",2015,"Toulouse","Monaco",0.00199686895818055,0.00711903855401955
"L1",2015,"Bastia","Guingamp",0.0101704026372825,0.00211311357717621
"L1",2015,"Nice","Caen",0.00469813930547604,0.00191429449148675
"L1",2015,"Ajaccio GFCO","Angers",0.00847769464478098,0.00948376730008467
"L1",2015,"Lyon","Rennes",0.00727403781264577,0.00654601095022846
"L1",2015,"Montpellier","Paris SG",0.000762035700172822,7.39312750490433e-06
"L1",2015,"Paris SG","Ajaccio GFCO",3.29436906398281e-05,0.000237678530721426
"L1",2015,"Lorient","Bastia",0.00608920562313121,0.0033635618947284
"L1",2015,"Reims","Marseille",0.0147999628372858,0.0136069125457446
"L1",2015,"Caen","Toulouse",0.00826644559951604,0.00487464292264688
"L1",2015,"Troyes","Nice",0.000492096088309342,0.00259332603358054
"L1",2015,"Angers","Nantes",0.00288113438177546,0.00242785864472974
"L1",2015,"Rennes","Montpellier",0.00310474351116665,0.00171117003297331
"L1",2015,"Guingamp","Lyon",0.00200314467846914,0.002053757889183
"L1",2015,"St Etienne","Bordeaux",0.00326780222873849,0.00287758367615936
"L1",2015,"Monaco","Lille",0.00406647273844351,0.00432112740332128
"L1",2015,"Lyon","Lorient",0.00612411233623614,0.0011413497459298
"L1",2015,"Toulouse","St Etienne",0.0126090990408032,0.0123895819971039
"L1",2015,"Bordeaux","Reims",0.00897785879237133,0.0156551321323236
"L1",2015,"Bastia","Rennes",0.0140692032810338,0.00630072765060645
"L1",2015,"Nice","Monaco",0.00553496129358744,0.00485516618455055
"L1",2015,"Nantes","Guingamp",0.0073944441423445,0.00320374178817383
"L1",2015,"Marseille","Caen",0.00837705149196872,0.0127996411814691
"L1",2015,"Montpellier","Angers",0.015945707075328,0.0110088982705214
"L1",2015,"Troyes","Ajaccio GFCO",0.00112851477128278,0.00113485565095566
"L1",2015,"Lille","Paris SG",0.00109977167027057,7.96075742942691e-05
"LL",2015,"Sp Gijon","Villarreal",0.26047387522318,0
"LL",2015,"Vallecano","Levante",0.0185121854117195,0
"LL",2015,"Betis","Getafe",0,0.433928797789148
"LL",2015,"Espanol","Eibar",0,0
"LL",2015,"Malaga","Las Palmas",1.01056854731811e-16,1.01056854731811e-16
"LL",2015,"Ath Bilbao","Sevilla",0,0
"LL",2015,"Ath Madrid","Celta",0,0
"LL",2015,"La Coruna","Real Madrid",0,0.0223020770667484
"LL",2015,"Granada","Barcelona",0,0.29988880038728
"LL",2015,"Valencia","Sociedad",0,0
"LL",2015,"Sociedad","Vallecano",0,0.0374727200035181
"LL",2015,"Real Madrid","Valencia",0.0600530651195448,0
"LL",2015,"Getafe","Sp Gijon",0.144319970804955,0.176366620934926
"LL",2015,"Celta","Malaga",0,0
"LL",2015,"Villarreal","La Coruna",0,0.0120765263700502
"LL",2015,"Sevilla","Granada",0,0.293154733684825
"LL",2015,"Barcelona","Espanol",0.0574580403340098,0
"LL",2015,"Eibar","Betis",0,0
"LL",2015,"Levante","Ath Madrid",0,0.137532781582072
"LL",2015,"Las Palmas","Ath Bilbao",0,0
"LL",2015,"Malaga","Levante",0,0.00626024405889576
"LL",2015,"Valencia","Villarreal",0.00658572906425541,0.092996903208086
"LL",2015,"La Coruna","Getafe",0.00589225923355642,0.0641568367698368
"LL",2015,"Espanol","Sevilla",0.0281272653059989,0.00188965115481324
"LL",2015,"Ath Bilbao","Celta",0.0115649038450566,0.0372319804159442
"LL",2015,"Granada","Las Palmas",0.0560768339151301,0.00061623109802827
"LL",2015,"Betis","Barcelona",0,0.108973721065468
"LL",2015,"Ath Madrid","Vallecano",0.0230026563159309,0.0471162144620613
"LL",2015,"Sociedad","Real Madrid",0,0.0247765302758024
"LL",2015,"Sp Gijon","Eibar",0.034202077859549,0
"LL",2015,"Celta","Granada",0.00550129080835117,0.0414433077095831
"LL",2015,"Villarreal","Sociedad",0.00970006096321098,0.00145763846503402
"LL",2015,"Getafe","Valencia",0.0213901229974027,0.00808384165216052
"LL",2015,"Sevilla","Betis",0.0342152419293037,0.0248812681230024
"LL",2015,"Levante","Ath Bilbao",0.00155232375550005,0.00941323947274757
"LL",2015,"Eibar","La Coruna",0.00065340025330086,0.00497503713698484
"LL",2015,"Barcelona","Sp Gijon",0.0854204015279635,0.0371606383409701
"LL",2015,"Ath Madrid","Malaga",0.00617148949058191,0.0002970252994899
"LL",2015,"Vallecano","Real Madrid",0.0296251180492433,0.0318948844160856
"LL",2015,"Las Palmas","Espanol",0.0016091589915987,0.00312668846829132
"LL",2015,"Granada","Levante",0.0429316449388188,0.0149191652178129
"LL",2015,"Sociedad","Getafe",0.0129499907240647,0.0229148427478755
"LL",2015,"Real Madrid","Villarreal",0.0271351560853576,0.00268151499727485
"LL",2015,"Malaga","Vallecano",0.00516527355610829,0.0217132765594223
"LL",2015,"Sp Gijon","Sevilla",0.038506996924473,0.00497182783824779
"LL",2015,"Valencia","Eibar",0.000913016260145649,0.000435594794996636
"LL",2015,"La Coruna","Barcelona",0.00398771724295713,0.047224589765056
"LL",2015,"Ath Bilbao","Ath Madrid",0.0299586064951955,0.0175092683456391
"LL",2015,"Betis","Las Palmas",0.00388625714050345,0.00049344035246183
"LL",2015,"Espanol","Celta",0.00144884636191749,0.00488280903580893
"LL",2015,"Barcelona","Valencia",0.0383459869479163,0.00445721739112339
"LL",2015,"Vallecano","Villarreal",0.0394146627778383,0.0151371986190564
"LL",2015,"Ath Madrid","Granada",0.00314650222454321,0.00114215201985832
"LL",2015,"Sevilla","La Coruna",0.00508121433129158,0.0021445463069048
"LL",2015,"Malaga","Ath Bilbao",0.0134231510034106,0.00875414053190772
"LL",2015,"Celta","Betis",0.00885431064717835,0.00228293531007228
"LL",2015,"Eibar","Sociedad",0.00232424970639156,0.0167750839562206
"LL",2015,"Las Palmas","Sp Gijon",0.00131807978521299,0.0259282964660428
"LL",2015,"Getafe","Real Madrid",0.0094601258150363,0.0154518011687182
"LL",2015,"Levante","Espanol",0.00248892721373503,0.00119960510497089
"LL",2015,"La Coruna","Las Palmas",0.00560142364022465,0.0197193003538361
"LL",2015,"Ath Bilbao","Vallecano",0.0121082385772032,0.0214777605445512
"LL",2015,"Villarreal","Getafe",0.0292362368594726,0.033706088627272
"LL",2015,"Valencia","Sevilla",0.00992800040225911,0.0092465472079969
"LL",2015,"Sp Gijon","Celta",0.0309682056947694,0.00847215825718529
"LL",2015,"Betis","Levante",0.007701830369032,0.00283670111738516
"LL",2015,"Sociedad","Barcelona",0.00800340669487354,0.0288335399487248
"LL",2015,"Espanol","Ath Madrid",0.00061596668379215,0.00373286129758935
"LL",2015,"Real Madrid","Eibar",0.000428838999194981,1.47946396492885e-05
"LL",2015,"Granada","Malaga",0.0281286577048466,0.00656450269707661
"LL",2015,"Levante","Sp Gijon",0.00405543354370469,0.0216186430562772
"LL",2015,"Sevilla","Sociedad",0.013233412752539,0.00932392103572721
"LL",2015,"Eibar","Villarreal",0.00146908750679294,0.0252473974620968
"LL",2015,"Malaga","Espanol",0.00719206775039355,0.00118492264878411
"LL",2015,"Ath Bilbao","Granada",0.0105204232216513,0.026517819592329
"LL",2015,"Celta","La Coruna",0.00867694267961434,0.00455798166051317
"LL",2015,"Barcelona","Real Madrid",0.0252604713714417,0.022884635471757
"LL",2015,"Las Palmas","Valencia",0.0269701293931846,0.00546236850563993
"LL",2015,"Ath Madrid","Betis",0.000305792812629233,5.11000202163304e-05
"LL",2015,"Vallecano","Getafe",0.040351267006011,0.0382320630835337
"LL",2015,"Real Madrid","Sevilla",0.00657587789725032,0.00282462234854113
"LL",2015,"Valencia","Celta",0.00815265648467288,0.0149033027484681
"LL",2015,"Villarreal","Barcelona",0.012331367358094,0.00841798570881936
"LL",2015,"Espanol","Ath Bilbao",0.0327476476533684,0.0161292935221416
"LL",2015,"Betis","Malaga",0.0030263031746075,0.00444603631708827
"LL",2015,"La Coruna","Levante",0.0262258973965949,0.0122089377703808
"LL",2015,"Granada","Vallecano",0.0315094295048533,0.0248566264114401
"LL",2015,"Sociedad","Las Palmas",0.00770059918038095,0.0323557832935645
"LL",2015,"Sp Gijon","Ath Madrid",0.0289031097344938,0.0190428753422733
"LL",2015,"Getafe","Eibar",0.0191533000745374,0.00362667689699489
"LL",2015,"Granada","Espanol",0.0170501833894651,0.00893611108049411
"LL",2015,"Las Palmas","Real Madrid",0.00109713664532182,0.00227286354438035
"LL",2015,"Ath Bilbao","Betis",0.00544562711381231,0.00184217803644792
"LL",2015,"Sevilla","Villarreal",0.0114806724431019,0.00950196376335138
"LL",2015,"Levante","Valencia",0.00414111416028303,0.0089763676660594
"LL",2015,"Vallecano","Eibar",0.0143798688298703,0.00533634460129946
"LL",2015,"Ath Madrid","La Coruna",0.000278971358855433,0.000174680539458561
"LL",2015,"Celta","Sociedad",0.0225586834351088,0.0173019792124167
"LL",2015,"Barcelona","Getafe",8.99683731419813e-05,6.5866541550716e-05
"LL",2015,"Malaga","Sp Gijon",0.00760025981687368,0.0280318046468375
"LL",2015,"Espanol","Vallecano",0.0339354850737229,0.0171394035046893
"LL",2015,"Valencia","Ath Madrid",0.0134611485651643,0.00726943823606571
"LL",2015,"Sociedad","Levante",0.00850552045730721,0.000511302438788591
"LL",2015,"Sp Gijon","Ath Bilbao",0.0210202972305295,0.0131494805163196
"LL",2015,"Eibar","Barcelona",0.000817856660669202,0.003557658826107
"LL",2015,"Betis","Granada",0.0150368437020991,0.0206021941340731
"LL",2015,"La Coruna","Malaga",0.00681273939886411,0.0031230071572277
"LL",2015,"Getafe","Sevilla",0.0215531106811294,0.00703434647333428
"LL",2015,"Villarreal","Las Palmas",0.0122509146135765,0.0320340450589093
"LL",2015,"Real Madrid","Celta",0.000400678668696424,0.000299652573035656
"LL",2015,"Vallecano","Barcelona",0.00263028811773953,0.00603072464259177
"LL",2015,"Granada","Sp Gijon",0.0297614822011511,0.0295537669203319
"LL",2015,"Espanol","Betis",0.010140670420553,0.0230673181625122
"LL",2015,"Levante","Real Madrid",0.000722266419461555,0.00187268467382762
"LL",2015,"Celta","Villarreal",0.01524054251719,0.0146071735613209
"LL",2015,"Malaga","Valencia",0.0112215411576905,0.0107959916709276
"LL",2015,"Ath Bilbao","La Coruna",0.00370056239552281,0.00271769264199044
"LL",2015,"Sevilla","Eibar",0.0209914528996017,0.011267347973671
"LL",2015,"Las Palmas","Getafe",0.0396248159335677,0.0355124225265585
"LL",2015,"Ath Madrid","Sociedad",0.0026096198367561,0.00144882108861446
"LL",2015,"Barcelona","Sevilla",0.00206839144505836,0.000502134267653485
"LL",2015,"La Coruna","Granada",0.00624464916206016,0.0233812647742523
"LL",2015,"Valencia","Ath Bilbao",0.0173427973976021,0.0112198833291036
"LL",2015,"Villarreal","Levante",0.00417639925918618,0.00106259070374696
"LL",2015,"Sociedad","Malaga",0.0075854543542673,0.00347787909462001
"LL",2015,"Betis","Vallecano",0.00975104867052764,0.0165133796259218
"LL",2015,"Sp Gijon","Espanol",0.0233947836148995,0.0366613866746987
"LL",2015,"Getafe","Celta",0.0282239199955541,0.0189213330984478
"LL",2015,"Real Madrid","Ath Madrid",0.0241073384579365,0.0178525706095565
"LL",2015,"Eibar","Las Palmas",0.0105237037785917,0.0299605913321435
"LL",2015,"Ath Madrid","Villarreal",0.00409664003510796,0.00224266517426219
"LL",2015,"Granada","Valencia",0.014755024311273,0.0141307975008009
"LL",2015,"Ath Bilbao","Sociedad",0.0098110642420936,0.0104808904283436
"LL",2015,"Malaga","Real Madrid",0.00340679304427543,0.0115285214212429
"LL",2015,"Vallecano","Sevilla",0.0122898305644414,0.00686820562017606
"LL",2015,"Celta","Eibar",0.0191475787886287,0.0182173227882004
"LL",2015,"Betis","Sp Gijon",0.00652016244546352,0.00821641142118968
"LL",2015,"Espanol","La Coruna",0.0245844448983498,0.0123996617546657
"LL",2015,"Las Palmas","Barcelona",0.000720864340044905,0.00143840531103934
"LL",2015,"Levante","Getafe",0.00291566609523438,0.0234922662603388
"LL",2015,"Sp Gijon","Barcelona",0.00186324742380279,0.00532333050364375
"LL",2015,"Barcelona","Celta",0.000698482453230113,0.000284645175724983
"LL",2015,"Eibar","Levante",0.00510643231175339,0.000868400780844964
"LL",2015,"Getafe","Ath Madrid",0.0031659495807968,0.00233623429241386
"LL",2015,"Sevilla","Las Palmas",0.0208640253331856,0.0170796574768823
"LL",2015,"Sociedad","Granada",0.0145427062947878,0.0162311988881522
"LL",2015,"La Coruna","Betis",0.0105429176062616,0.0031880014637605
"LL",2015,"Valencia","Espanol",0.0099620506191506,0.00321202303101423
"LL",2015,"Villarreal","Malaga",0.00480606024558044,0.00190637632021522
"LL",2015,"Real Madrid","Ath Bilbao",0.000182330915858637,0.00017732751028995
"LL",2015,"Sp Gijon","Vallecano",0.01104452055396,0.0163899625193204
"LL",2015,"Espanol","Sociedad",0.0175821711716061,0.0230329214609919
"LL",2015,"Granada","Real Madrid",0.000759538628075016,0.000840747998830273
"LL",2015,"Celta","Sevilla",0.00984380242323638,0.00961407738320695
"LL",2015,"Betis","Valencia",0.0182263517609479,0.0107309689511816
"LL",2015,"Levante","Barcelona",0.000329323950354919,0.00214702396588319
"LL",2015,"Sp Gijon","La Coruna",0.00883198403519667,0.0074080924074905
"LL",2015,"Ath Bilbao","Villarreal",0.019263523601283,0.0157955440716429
"LL",2015,"Vallecano","Las Palmas",0.0236746659717487,0.0216382001493114
"LL",2015,"Ath Madrid","Eibar",0.000383567504127639,0.000325898373843598
"LL",2015,"Malaga","Getafe",0.0159843766101767,0.0179547697252877
"LL",2015,"La Coruna","Vallecano",0.00965280685533636,0.0109205680690799
"LL",2015,"Real Madrid","Espanol",0.000184462549204819,0.00020464039858316
"LL",2015,"Las Palmas","Celta",0.0142586865058068,0.00934157812990755
"LL",2015,"Valencia","Sp Gijon",0.0126183956961929,0.0118684180559308
"LL",2015,"Sevilla","Levante",0.00263948657634164,0.000311196050372301
"LL",2015,"Sociedad","Betis",0.00814745664594353,0.00180924430588928
"LL",2015,"Villarreal","Granada",0.0049202068250362,0.00173637140024607
"LL",2015,"Eibar","Malaga",0.0103021963648734,0.0133779917035951
"LL",2015,"Getafe","Ath Bilbao",0.0158910578145718,0.00901899974772264
